Sno,CusID,Date,Dairy Product Consumed,Category,Buying Frequency,Online Buying Preference,Expected Delivery Time,Preferred Time Slot,Discount Expectations,Preferred Billing Type,Buying Farm Fresh Fruits Online
8788,C5,8/11/2019,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,2,24,6 AM to 12 Noon,No,Any would do,Maybe
8789,C1,8/11/2019,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,9,12,6 AM to 12 Noon,Maybe,Instant,Maybe
8790,C7,8/12/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Instant,Yes
8791,C10,8/12/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Instant,Yes
8792,C2,8/13/2019,Anchor Cheese,Cheese,Once Every 2-3 days,10,12,6 AM to 12 Noon,Maybe,Prepaid,Yes
8793,C4,8/13/2019,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,6,6 PM to 11 PM,Yes,Any would do,Maybe
8794,C6,8/14/2019,Highland Butter,Butter,Once Every 2-3 days,6,12,6 AM to 12 Noon,Yes,Prepaid,Yes
8795,C3,8/15/2019,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,8,24,6 AM to 12 Noon,Maybe,Prepaid,Maybe
8796,C5,8/16/2019,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Prepaid,Maybe
8797,C5,8/17/2019,Highland Butter,Butter,Once Every 2-3 days,5,24,Anytime would do,Yes,Prepaid,Maybe
8798,C2,8/19/2019,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,9,12,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
8799,C5,8/19/2019,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,8,12,6 PM to 11 PM,No,Any would do,Maybe
8800,C7,8/19/2019,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,8,6,6 AM to 12 Noon,No,Instant,Maybe
8801,C5,8/20/2019,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,24,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Maybe
8802,C10,8/21/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once a day,8,24,6 AM to 12 Noon,Yes,Instant,Yes
8803,C4,8/21/2019,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,6,12,6 AM to 12 Noon,Yes,Instant,Yes
8804,C2,8/22/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,12,6 AM to 12 Noon,No,Instant,Yes
8805,C10,8/22/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,12,6 AM to 12 Noon,Yes,Instant,Yes
8806,C7,8/22/2019,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Prepaid,Yes
8807,C6,8/24/2019,Anchor Butter,Butter,Once Every 2-3 days,5,24,6 AM to 12 Noon,Maybe,Instant,Maybe
8808,C5,8/26/2019,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,12,Anytime would do,No,Instant,Yes
8809,C7,8/26/2019,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,Instant,Yes
8810,C6,8/27/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once every 2-3 days,2,24,6 AM to 12 Noon,No,Instant,Maybe
8811,C1,8/27/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,6,6 AM to 12 Noon,Yes,Instant,Yes
8812,C1,8/28/2019,Milo,ColdChocolateMilk,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Any would do,Yes
8813,C2,8/28/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,9,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
8814,C6,8/28/2019,Milo,ColdChocolateMilk,Once Every 2-3 days,4,12,6 AM to 12 Noon,Yes,Any would do,Maybe
8815,C2,8/29/2019,Ambewela Cheese,Cheese,Once Every 2-3 days,1,6,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
8816,C6,8/29/2019,Highland Cheese Spread,Cheese,Once Every 2-3 days,6,24,6 AM to 12 Noon,Yes,Instant,Maybe
8817,C10,8/30/2019,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Instant,Yes
8818,C5,8/30/2019,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,24,6 AM to 12 Noon,Maybe,Instant,Yes
8819,C7,9/1/2019,Highland Cheese Spread,Cheese,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
8820,C2,9/2/2019,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,6,6,6 PM to 11 PM,Yes,Instant,Yes
8821,C10,9/2/2019,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,10,24,6 AM to 12 Noon,Maybe,Any would do,Maybe
8822,C1,9/3/2019,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,5,24,Anytime would do,Yes,Instant,Maybe
8823,C7,9/3/2019,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,3,12,6 PM to 11 PM,No,Any would do,Maybe
8824,C1,9/4/2019,Anchor Butter,Butter,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Instant,Yes
8825,C4,9/5/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,12,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Maybe
8826,C7,9/6/2019,Ambewela Cheese,Cheese,Once Every 2-3 days,2,12,6 AM to 12 Noon,Yes,Instant,Yes
8827,C10,9/7/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,10,6,6 PM to 11 PM,No,Prepaid,Yes
8828,C10,9/10/2019,Anchor Cheese,Cheese,Once Every 2-3 days,4,6,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Maybe
8829,C7,9/11/2019,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,Instant,Yes
8830,C7,9/11/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,1,6,6 AM to 12 Noon,Maybe,Instant,Yes
8831,C2,9/11/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,4,24,6 PM to 11 PM,Yes,"Postpaid, Instant",Yes
8832,C2,9/12/2019,Anchor Cheese,Cheese,Once Every 2-3 days,10,12,Anytime would do,Yes,Any would do,Yes
8833,C7,9/12/2019,Anchor Butter,Butter,Once Every 2-3 days,8,24,6 PM to 11 PM,Yes,Prepaid,Yes
8834,C1,9/13/2019,Ambewela Cheese,Cheese,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,Instant,Yes
8835,C6,9/14/2019,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,4,12,6 AM to 12 Noon,No,Instant,Yes
8836,C7,9/15/2019,Milo,ColdChocolateMilk,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Instant,Yes
8837,C3,9/15/2019,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,Instant,Maybe
8838,C3,9/16/2019,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,6,6 AM to 12 Noon,No,Instant,Yes
8839,C8,9/16/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,4,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
8840,C6,9/16/2019,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,6,6 PM to 11 PM,No,Instant,Yes
8841,C10,9/17/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,6,6 AM to 12 Noon,Yes,Instant,Maybe
8842,C10,9/17/2019,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,7,12,Anytime would do,Yes,"Postpaid, Instant",Maybe
8843,C5,9/18/2019,Anchor Cheese,Cheese,Once Every 2-3 days,8,6,Anytime would do,Yes,"Postpaid, Instant",Yes
8844,C3,9/18/2019,Anchor Butter,Butter,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,Instant,Yes
8845,C4,9/21/2019,Anchor Cheese,Cheese,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,Any would do,Yes
8846,C9,9/22/2019,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,9,24,6 AM to 12 Noon,Maybe,Prepaid,Maybe
8847,C9,9/23/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,7,6,Anytime would do,No,Instant,Yes
8848,C6,9/23/2019,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,Instant,Yes
8849,C10,9/23/2019,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,3,12,6 PM to 11 PM,Yes,"Postpaid, Instant",Yes
8850,C4,9/24/2019,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,Instant,Yes
8851,C1,9/24/2019,Highland Cheese Spread,Cheese,Once Every 2-3 days,10,24,6 PM to 11 PM,Yes,Instant,Maybe
8852,C6,9/24/2019,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,4,24,6 AM to 12 Noon,Yes,Instant,Yes
8853,C10,9/25/2019,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,Instant,Maybe
8854,C1,9/25/2019,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Prepaid,Yes
8855,C4,9/28/2019,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Instant,Maybe
8856,C7,9/28/2019,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,6,24,6 AM to 12 Noon,Yes,Prepaid,Maybe
8857,C5,9/29/2019,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Instant,Yes
8858,C2,9/29/2019,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,3,12,6 AM to 12 Noon,Maybe,Any would do,Yes
8859,C4,10/1/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Any would do,Maybe
8860,C4,10/1/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Any would do,Yes
8861,C7,10/2/2019,Ambewela Cheese,Cheese,Once Every 2-3 days,8,12,Anytime would do,Yes,Instant,Yes
8862,C9,10/4/2019,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,12,Anytime would do,Yes,Instant,Yes
8863,C1,10/4/2019,Highland Cheese Spread,Cheese,Once Every 2-3 days,7,12,6 PM to 11 PM,Yes,Instant,Yes
8864,C4,10/6/2019,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Instant,Yes
8865,C7,10/6/2019,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Yes
8866,C7,10/6/2019,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,6,6,6 PM to 11 PM,Yes,Instant,Maybe
8867,C6,10/8/2019,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
8868,C3,10/9/2019,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,6,24,6 AM to 12 Noon,No,Instant,Yes
8869,C10,10/10/2019,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Any would do,Yes
8870,C3,10/12/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Maybe
8871,C9,10/12/2019,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,24,6 AM to 12 Noon,Maybe,Instant,Yes
8872,C1,10/12/2019,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,Instant,Yes
8873,C10,10/13/2019,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,6,24,6 AM to 12 Noon,Yes,Any would do,Yes
8874,C9,10/13/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Prepaid,Yes
8875,C7,10/13/2019,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Instant,Yes
8876,C2,10/13/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,6,6 AM to 12 Noon,Maybe,Instant,Yes
8877,C10,10/17/2019,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,2,12,6 PM to 11 PM,Yes,Prepaid,Yes
8878,C9,10/17/2019,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,24,6 PM to 11 PM,Maybe,Instant,Yes
8879,C7,10/18/2019,Highland Processed Cheese,Cheese,Once every 2-3 days,5,24,6 PM to 11 PM,Maybe,Prepaid,Yes
8880,C9,10/19/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,6,Anytime would do,Yes,Instant,Yes
8881,C6,10/19/2019,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,6,24,Anytime would do,Yes,"Postpaid, Instant",Maybe
8882,C9,10/21/2019,Highland Butter,Butter,Once Every 2-3 days,7,24,Anytime would do,Yes,Instant,Yes
8883,C10,10/21/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,4,6,Anytime would do,Yes,Instant,Yes
8884,C9,10/22/2019,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,4,24,6 AM to 12 Noon,Yes,Instant,Yes
8885,C1,10/22/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,8,24,Anytime would do,Yes,"Postpaid, Instant",Maybe
8886,C10,10/24/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,Instant,Yes
8887,C10,10/25/2019,Milo,HotChocolateMilk,Once Every 2-3 days,4,24,6 AM to 12 Noon,No,Prepaid,Yes
8888,C3,10/26/2019,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,4,24,6 AM to 12 Noon,Yes,Instant,Yes
8889,C6,10/27/2019,Anchor Butter,Butter,Once Every 2-3 days,9,6,Anytime would do,Yes,Instant,Yes
8890,C8,10/28/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Instant,Yes
8891,C8,10/29/2019,Anchor Cheese,Cheese,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Any would do,Yes
8892,C7,10/29/2019,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Instant,Yes
8893,C3,10/30/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Instant,Yes
8894,C8,10/31/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,24,6 AM to 12 Noon,Yes,Instant,Maybe
8895,C8,10/31/2019,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,5,12,6 PM to 11 PM,Yes,Instant,Yes
8896,C2,10/31/2019,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
8897,C4,11/1/2019,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,5,6,Anytime would do,Yes,Prepaid,Yes
8898,C10,11/2/2019,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,6,Anytime would do,Maybe,Instant,Yes
8899,C4,11/2/2019,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,1,12,6 AM to 12 Noon,Maybe,Instant,Maybe
8900,C5,11/2/2019,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Instant,Yes
8901,C6,11/3/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
8902,C8,11/3/2019,Highland Cheese Spread,Cheese,Once Every 2-3 days,1,24,6 AM to 12 Noon,No,"Postpaid, Instant",Yes
8903,C10,11/3/2019,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,10,12,6 PM to 11 PM,Yes,Instant,Yes
8904,C1,11/5/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,6,12,6 PM to 11 PM,Yes,Instant,Maybe
8905,C9,11/6/2019,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,Instant,Maybe
8906,C6,11/6/2019,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,Any would do,Yes
8907,C8,11/7/2019,Anchor Butter,Butter,Once Every 2-3 days,8,12,6 AM to 12 Noon,No,Instant,Maybe
8908,C9,11/9/2019,Highland Cheese Spread,Cheese,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Instant,Yes
8909,C1,11/9/2019,Highland Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,2,12,Anytime would do,Maybe,Instant,Yes
8910,C1,11/11/2019,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,5,24,Anytime would do,Yes,Instant,Yes
8911,C10,11/14/2019,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,6,12,Anytime would do,Yes,Instant,Yes
8912,C3,11/14/2019,Anchor Cheese,Cheese,Once Every 2-3 days,7,6,6 PM to 11 PM,Yes,Instant,Yes
8913,C1,11/14/2019,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,7,6,Anytime would do,Yes,Instant,Yes
8914,C7,11/14/2019,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,6,6 AM to 12 Noon,Yes,Prepaid,Yes
8915,C2,11/15/2019,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,2,24,6 PM to 11 PM,Yes,Instant,Yes
8916,C5,11/15/2019,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,4,12,Anytime would do,No,Instant,Yes
8917,C2,11/15/2019,Anchor Cheese,Cheese,Once Every 2-3 days,9,12,Anytime would do,No,Instant,Yes
8918,C4,11/15/2019,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,12,Anytime would do,Yes,Prepaid,Maybe
8919,C3,11/16/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,5,24,6 AM to 12 Noon,No,"Postpaid, Instant",Yes
8920,C9,11/17/2019,Highland Processed Cheese,Cheese,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,Any would do,Maybe
8921,C8,11/18/2019,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,2,6,6 PM to 11 PM,Yes,Prepaid,Maybe
8922,C9,11/21/2019,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,Instant,Maybe
8923,C4,11/22/2019,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,1,12,6 PM to 11 PM,Yes,Instant,Yes
8924,C5,11/23/2019,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Instant,Yes
8925,C8,11/25/2019,Anchor Butter,Butter,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Instant,Yes
8926,C5,11/25/2019,Anchor Butter,Butter,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
8927,C5,11/27/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,Prepaid,Yes
8928,C7,11/29/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,3,24,6 PM to 11 PM,Yes,Prepaid,Yes
8929,C1,11/29/2019,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,8,24,6 AM to 12 Noon,Maybe,Prepaid,Yes
8930,C1,11/29/2019,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,12,6 PM to 11 PM,Yes,"Postpaid, Instant",Maybe
8931,C3,11/30/2019,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,12,6 AM to 12 Noon,No,Any would do,Yes
8932,C6,11/30/2019,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
8933,C3,12/1/2019,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,1,12,6 AM to 12 Noon,No,"Postpaid, Instant",Yes
8934,C7,12/1/2019,Highland Butter,Butter,Once Every 2-3 days,5,24,6 AM to 12 Noon,Yes,Instant,Yes
8935,C4,12/3/2019,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,7,12,6 PM to 11 PM,No,Instant,Yes
8936,C2,12/3/2019,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,24,6 AM to 12 Noon,Maybe,Instant,Yes
8937,C2,12/3/2019,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Any would do,Maybe
8938,C7,12/5/2019,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,12,6 PM to 11 PM,No,Instant,Yes
8939,C1,12/5/2019,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Instant,Yes
8940,C4,12/6/2019,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,6,24,6 AM to 12 Noon,No,Instant,Maybe
8941,C4,12/7/2019,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,7,24,6 PM to 11 PM,Yes,Any would do,Yes
8942,C1,12/7/2019,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Any would do,Yes
8943,C3,12/7/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,24,6 AM to 12 Noon,Maybe,Prepaid,Yes
8944,C4,12/8/2019,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,6,6 PM to 11 PM,Yes,Instant,Maybe
8945,C10,12/9/2019,Anchor Cheese,Cheese,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Instant,Maybe
8946,C6,12/12/2019,Anchor Cheese,Cheese,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Instant,Yes
8947,C10,12/13/2019,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,4,24,6 AM to 12 Noon,Yes,Instant,Maybe
8948,C10,12/14/2019,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,1,6,6 PM to 11 PM,Yes,Instant,Yes
8949,C7,12/14/2019,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,9,12,6 AM to 12 Noon,Yes,Instant,Maybe
8950,C9,12/15/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,No,"Postpaid, Instant",Maybe
8951,C1,12/17/2019,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Yes
8952,C5,12/18/2019,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Any would do,Yes
8953,C5,12/18/2019,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,6,Anytime would do,Yes,Any would do,Maybe
8954,C4,12/18/2019,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,3,6,6 PM to 11 PM,Yes,"Postpaid, Instant",Yes
8955,C6,12/19/2019,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,6,6 PM to 11 PM,Yes,Instant,Maybe
8956,C6,12/19/2019,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,3,24,6 PM to 11 PM,Yes,Instant,Yes
8957,C9,12/20/2019,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,8,12,6 PM to 11 PM,No,Instant,Maybe
8958,C4,12/21/2019,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,4,6,6 AM to 12 Noon,No,"Postpaid, Instant",Yes
8959,C4,12/21/2019,Anchor Cheese,Cheese,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
8960,C7,12/22/2019,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,7,12,6 AM to 12 Noon,Maybe,Instant,Yes
8961,C2,12/23/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,6,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
8962,C8,12/24/2019,Milo,ColdChocolateMilk,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Prepaid,Maybe
8963,C6,12/24/2019,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,5,6,6 AM to 12 Noon,No,Any would do,Yes
8964,C1,12/25/2019,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,Instant,Yes
8965,C7,12/26/2019,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,1,6,6 PM to 11 PM,Maybe,Instant,Yes
8966,C7,12/27/2019,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,4,24,Anytime would do,Yes,Any would do,Yes
8967,C5,12/27/2019,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Instant,Maybe
8968,C9,12/28/2019,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,4,6,6 AM to 12 Noon,No,"Postpaid, Instant",Maybe
8969,C10,12/29/2019,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
8970,C8,12/29/2019,Highland Full Cream Milk Powder,CreamMilkPowder,Once every 2-3 days,2,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
8971,C1,12/29/2019,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,6,24,6 PM to 11 PM,Yes,Any would do,Maybe
